Generations,Popsize,Neutral,Deleterious,Beneficial
7378,12914,10563,10104,1480
7379,13032,10541,10116,1481
7380,12880,10548,10171,1474
7381,12927,10584,10158,1479
7382,12866,10551,10154,1483
7383,12807,10569,10121,1509
7384,12901,10548,10148,1496
7385,12941,10541,10146,1493
7386,12854,10502,10161,1474
7387,12906,10557,10223,1496
7388,13010,10554,10167,1489
7389,12914,10524,10184,1501
7390,13000,10497,10166,1495
7391,12866,10518,10112,1480
7392,12821,10466,10080,1469
7393,12798,10466,10063,1489
7394,13021,10454,10116,1498
7395,13015,10457,10118,1480
7396,13050,10477,10191,1493
7397,12894,10504,10156,1475
7398,13070,10567,10140,1484
7399,12938,10564,10138,1497
7400,13087,10534,10151,1491
7401,12904,10574,10166,1498
7402,13003,10553,10229,1513
7403,12916,10565,10167,1495
7404,12844,10560,10128,1503
7405,12946,10572,10090,1514
7406,13070,10575,10080,1506
7407,12843,10511,10045,1505
7408,13024,10546,10109,1485
7409,12993,10617,10108,1491
7410,13080,10568,10100,1492
7411,12911,10526,10078,1507
7412,12930,10572,10036,1511
7413,12891,10619,10057,1521
7414,12936,10618,10032,1528
7415,13023,10618,10046,1538
7416,12987,10610,10122,1541
7417,12905,10594,10106,1549
7418,13033,10614,10124,1524
7419,12862,10617,10013,1528
7420,12963,10593,10041,1523
7421,12820,10606,10066,1528
7422,12992,10589,10064,1516
7423,13111,10564,10095,1521
7424,13095,10568,10080,1520
7425,12937,10616,10115,1515
7426,13101,10665,10107,1519
7427,12841,10641,10057,1524
7428,12882,10682,10124,1533
7429,13063,10685,10129,1519
7430,12911,10610,10027,1524
7431,12973,10633,10085,1496
7432,13081,10653,10084,1490
7433,13106,10611,10096,1493
7434,12840,10615,10054,1493
7435,12960,10649,10073,1498
7436,12900,10660,10082,1476
7437,12949,10634,10142,1475
7438,12834,10528,10113,1471
7439,12923,10597,10096,1494
7440,12861,10559,10097,1496
7441,12944,10538,10198,1500
7442,13093,10522,10186,1501
7443,12913,10569,10159,1482
7444,12835,10587,10163,1469
7445,12868,10660,10122,1482
7446,12735,10613,10083,1485
7447,12857,10649,10117,1482
7448,12843,10643,10105,1474
7449,12841,10618,10119,1476
7450,12910,10629,10064,1482
7451,12794,10598,10087,1504
7452,12978,10661,10064,1490
7453,12999,10677,10130,1491
7454,13004,10700,10087,1491
7455,12943,10676,10089,1467
7456,12941,10685,10148,1452
7457,13008,10700,10111,1484
7458,12876,10642,10155,1481
7459,12892,10645,10060,1492
7460,12896,10608,10066,1503
7461,12862,10578,10078,1523
7462,12883,10551,10107,1520
7463,12972,10574,10141,1513
7464,12994,10609,10205,1511
7465,12866,10679,10224,1506
7466,12984,10702,10238,1513
7467,12851,10635,10229,1505
7468,12886,10657,10263,1499
7469,12981,10682,10258,1505
7470,12938,10732,10262,1504
7471,13036,10662,10296,1500
7472,13041,10690,10246,1499
7473,12887,10652,10247,1481
7474,13131,10729,10254,1491
7475,12977,10673,10263,1507
7476,12926,10671,10186,1510
7477,12856,10664,10207,1508
7478,12909,10689,10202,1491
7479,12893,10670,10214,1530
7480,13127,10672,10161,1522
7481,12931,10623,10103,1512
7482,12898,10648,10161,1503
7483,12976,10706,10174,1511
7484,12938,10691,10190,1531
7485,12884,10754,10280,1540
7486,13094,10760,10300,1539
7487,12954,10724,10305,1514
7488,12870,10722,10297,1510
7489,12893,10706,10304,1515
7490,13051,10722,10349,1509
7491,12936,10750,10364,1502
7492,12960,10767,10369,1514
7493,12937,10781,10361,1517
7494,13155,10858,10348,1505
7495,13075,10839,10393,1511
7496,13011,10836,10436,1506
7497,12944,10880,10419,1522
7498,12796,10877,10311,1525
7499,12927,10912,10319,1522
7500,12950,10906,10385,1496
7501,13131,10950,10357,1497
7502,13070,10960,10357,1478
7503,12892,10901,10329,1493
7504,12991,10979,10338,1492
7505,13004,10972,10340,1481
7506,13123,10939,10411,1478
7507,13007,10995,10463,1481
7508,12970,10960,10461,1483
7509,12930,10852,10404,1482
7510,13047,10907,10428,1488
7511,13010,10936,10422,1497
7512,13068,10943,10451,1476
7513,12858,10847,10447,1490
7514,13063,10876,10412,1509
7515,12972,10900,10392,1513
7516,12947,10884,10403,1503
7517,12795,10866,10389,1491
7518,13052,10901,10449,1492
7519,12999,10860,10444,1510
7520,13007,10856,10431,1504
7521,13004,10846,10404,1509
7522,12987,10877,10389,1491
7523,13020,10868,10477,1475
7524,12832,10856,10481,1478
7525,12928,10776,10508,1465
7526,12962,10799,10485,1468
7527,13001,10793,10415,1474
7528,12999,10785,10399,1480
7529,12953,10828,10386,1506
7530,13133,10857,10421,1513
7531,12949,10856,10396,1511
7532,13059,10904,10412,1499
7533,13008,10883,10318,1495
7534,12848,10828,10275,1517
7535,13007,10818,10287,1505
7536,13099,10866,10372,1508
7537,12949,10793,10318,1494
7538,12963,10884,10289,1498
7539,12963,10880,10330,1518
7540,13038,10899,10305,1522
7541,12984,10831,10266,1508
7542,12954,10826,10346,1513
7543,12979,10830,10310,1517
7544,13073,10843,10297,1516
7545,13086,10865,10311,1541
7546,12875,10860,10296,1523
7547,12993,10818,10291,1508
7548,12874,10762,10318,1509
7549,13109,10796,10281,1522
7550,12973,10856,10266,1525
7551,12964,10777,10288,1542
7552,13109,10765,10237,1558
7553,13114,10767,10209,1548
7554,13110,10790,10227,1531
7555,12936,10775,10183,1547
7556,12905,10797,10172,1530
7557,13160,10859,10145,1531
7558,12945,10782,10117,1538
7559,12837,10757,10114,1530
7560,12898,10698,10130,1522
7561,13008,10709,10215,1525
7562,12861,10771,10234,1520
7563,13073,10759,10267,1508
7564,13121,10783,10266,1526
7565,13068,10778,10275,1519
7566,13021,10689,10212,1527
7567,13042,10688,10295,1541
7568,12992,10718,10267,1555
7569,13061,10742,10288,1536
7570,13081,10787,10288,1552
7571,13062,10802,10284,1544
7572,13166,10866,10316,1551
7573,12979,10825,10346,1550
7574,13054,10792,10348,1553
7575,13034,10823,10283,1538
7576,12985,10803,10326,1539
7577,13129,10855,10361,1548
7578,13109,10916,10382,1531
7579,13001,10935,10374,1546
7580,13010,10944,10433,1557
7581,12928,10913,10373,1552
7582,13074,10925,10317,1547
7583,12992,10887,10301,1545
7584,12940,10886,10253,1573
7585,13196,10913,10291,1578
7586,13037,10900,10356,1554
7587,13073,10826,10404,1553
7588,12989,10782,10323,1551
7589,12999,10790,10269,1560
7590,13038,10786,10259,1545
7591,13110,10788,10271,1553
7592,13100,10845,10253,1559
7593,13098,10836,10286,1554
7594,13105,10901,10281,1547
7595,13042,10857,10311,1567
7596,13145,10866,10315,1558
7597,12990,10854,10282,1546
7598,12957,10806,10247,1538
7599,13120,10810,10242,1540
7600,13099,10843,10296,1535
7601,12989,10766,10177,1572
7602,13235,10748,10201,1577
7603,13081,10789,10240,1593
7604,13243,10811,10293,1570
7605,13002,10784,10255,1568
7606,13040,10790,10298,1553
7607,13174,10905,10359,1572
7608,13077,10856,10339,1579
7609,13006,10846,10252,1583
7610,13013,10881,10245,1589
7611,13135,10935,10281,1577
7612,13167,10966,10386,1581
7613,13032,10914,10294,1590
7614,13140,10920,10340,1591
7615,13118,10918,10280,1598
7616,13188,10898,10350,1586
7617,13079,10846,10334,1587
7618,13050,10914,10267,1595
7619,13111,10938,10285,1585
7620,12891,10905,10277,1580
7621,13076,10895,10281,1568
7622,13085,10919,10293,1581
7623,13009,10925,10253,1587
7624,13044,10981,10316,1583
7625,13203,10989,10367,1560
7626,12900,10998,10366,1570
7627,13065,10975,10439,1581
7628,12994,10963,10337,1586
7629,12980,10913,10343,1554
7630,13225,10984,10351,1561
7631,12907,10946,10317,1581
7632,12984,10953,10358,1567
7633,13139,10963,10398,1593
7634,13004,10930,10353,1586
7635,13085,10953,10289,1575
7636,13116,10936,10309,1579
7637,12956,10875,10303,1567
7638,13094,10892,10325,1564
7639,13225,10934,10384,1578
7640,13037,10997,10364,1583
7641,13183,10996,10373,1588
7642,13035,10949,10413,1561
7643,13168,10905,10430,1572
7644,13073,10981,10379,1557
7645,12871,10959,10327,1541
7646,13086,10948,10264,1540
7647,13062,10952,10264,1545
7648,13058,10910,10290,1541
7649,13092,10973,10368,1552
7650,13163,11029,10347,1559
7651,12995,11058,10340,1545
7652,13065,11036,10334,1534
7653,13125,11055,10305,1539
7654,13131,10997,10363,1555
7655,12927,10884,10336,1562
7656,13135,10986,10391,1571
7657,13032,10980,10373,1555
7658,13170,10978,10395,1543
7659,13098,10978,10369,1533
7660,13139,11016,10395,1530
7661,13138,11004,10443,1555
7662,13141,10988,10484,1547
7663,13092,10991,10502,1545
7664,13062,10989,10428,1532
7665,13259,10943,10514,1537
7666,13069,10913,10424,1521
7667,13076,10965,10367,1541
7668,13091,10934,10381,1525
7669,13069,10879,10366,1537
7670,13094,10888,10346,1540
7671,13146,10858,10390,1542
7672,13153,10857,10353,1552
7673,13076,10814,10307,1546
7674,13109,10777,10295,1555
7675,13148,10857,10310,1564
7676,13145,10884,10299,1582
7677,13038,10848,10224,1580
7678,13201,10906,10225,1581
7679,13107,10875,10212,1572
7680,13142,10879,10187,1590
7681,13220,10907,10196,1586
7682,13063,10889,10222,1576
7683,13088,10913,10220,1566
7684,13129,10892,10252,1562
7685,13137,10854,10230,1549
7686,13145,10877,10217,1555
7687,13028,10841,10207,1547
7688,13213,10883,10208,1551
7689,13171,10877,10199,1560
7690,13072,10873,10223,1559
7691,13284,10885,10302,1568
7692,13196,10954,10354,1571
7693,13156,10900,10315,1571
7694,13057,10873,10304,1568
7695,13154,10922,10321,1540
7696,13151,10920,10296,1562
7697,13304,11031,10382,1559
7698,13201,10963,10351,1559
7699,13164,10916,10396,1571
7700,13131,10936,10350,1562
7701,13161,11002,10385,1556
7702,13145,10916,10358,1563
7703,13188,10924,10392,1577
7704,13168,10882,10420,1559
7705,13123,10898,10475,1542
7706,13018,10982,10403,1553
7707,13087,10972,10433,1559
7708,13242,11014,10473,1564
7709,13203,10976,10513,1582
7710,13182,10995,10479,1577
7711,13064,10935,10438,1560
7712,13065,10901,10453,1545
7713,13126,10896,10432,1558
7714,13162,10888,10455,1572
7715,13197,10916,10450,1565
7716,13135,10907,10482,1562
7717,13075,10912,10468,1544
7718,13267,10950,10414,1537
7719,13251,10921,10475,1551
7720,13057,10889,10480,1559
7721,13225,10882,10462,1575
7722,13371,10950,10490,1581
7723,13142,10950,10444,1580
7724,13045,11001,10418,1587
7725,13220,10954,10435,1582
7726,13033,10920,10365,1579
7727,13134,10953,10369,1583
7728,13232,10986,10365,1579
7729,13038,10920,10391,1564
7730,13134,10908,10363,1570
7731,13074,10895,10395,1581
7732,13126,10827,10346,1573
7733,13134,10865,10267,1584
7734,13218,10816,10199,1590
7735,13066,10836,10110,1579
7736,13317,10844,10129,1596
7737,13090,10822,10103,1586
7738,13081,10771,10097,1566
7739,13253,10816,10127,1584
7740,13096,10802,10134,1564
7741,13067,10763,10128,1568
7742,13166,10785,10176,1552
7743,13146,10742,10183,1521
7744,13125,10709,10161,1534
7745,13222,10726,10170,1532
7746,13246,10748,10213,1522
7747,13208,10820,10257,1517
7748,13197,10774,10260,1512
7749,13039,10702,10266,1501
7750,13152,10724,10323,1500
7751,13202,10764,10350,1516
7752,13164,10756,10434,1525
7753,13025,10751,10384,1521
7754,13131,10759,10322,1527
7755,13198,10744,10332,1541
7756,12966,10797,10261,1552
7757,13284,10826,10315,1559
7758,13072,10800,10281,1561
7759,13191,10814,10276,1552
7760,13127,10796,10253,1547
7761,13124,10765,10284,1567
7762,13084,10835,10277,1559
7763,13139,10865,10270,1556
7764,13230,10859,10255,1558
7765,13109,10866,10255,1546
7766,13341,10882,10231,1566
7767,13194,10836,10235,1546
7768,13181,10858,10228,1549
7769,13311,10885,10335,1552
7770,13136,10878,10334,1559
7771,13289,10829,10340,1559
7772,13114,10726,10299,1535
7773,13214,10801,10317,1531
7774,13217,10814,10273,1530
7775,13243,10802,10282,1524
7776,13305,10835,10317,1542
7777,13062,10844,10288,1528
7778,13262,10871,10271,1528
7779,13266,10908,10304,1522
7780,13261,10924,10311,1534
7781,13141,10896,10260,1539
7782,13200,10883,10262,1546
7783,13165,10892,10205,1543
7784,13193,10831,10242,1521
7785,13058,10801,10220,1533
7786,13193,10869,10229,1521
7787,13136,10855,10207,1523
7788,13056,10893,10247,1534
7789,13166,10864,10275,1524
7790,13168,10846,10274,1506
7791,13253,10882,10251,1517
7792,13334,10921,10320,1525
7793,13153,10897,10279,1532
7794,13302,10842,10321,1514
7795,13195,10838,10282,1522
7796,13101,10794,10194,1504
7797,13185,10820,10250,1521
7798,13112,10835,10234,1511
7799,13339,10872,10319,1547
7800,13291,10892,10330,1549
7801,13338,10910,10342,1549
7802,13070,10870,10322,1538
7803,13058,10817,10327,1559
7804,13191,10773,10303,1553
7805,13243,10775,10295,1532
7806,13150,10795,10234,1529
7807,13414,10785,10300,1548
7808,13166,10802,10279,1572
7809,13031,10833,10249,1556
7810,13021,10804,10268,1551
7811,13320,10791,10314,1565
7812,13214,10720,10306,1574
7813,13321,10796,10400,1578
7814,13225,10782,10343,1584
7815,13159,10766,10361,1596
7816,13170,10790,10341,1566
7817,13157,10761,10324,1559
7818,13115,10743,10274,1576
7819,13213,10803,10243,1568
7820,13274,10770,10281,1573
7821,13352,10723,10323,1573
7822,13094,10738,10273,1571
7823,13214,10757,10246,1565
7824,13029,10796,10263,1543
7825,13211,10799,10307,1552
7826,13280,10842,10364,1550
7827,13377,10983,10356,1563
7828,13308,10901,10325,1558
7829,13264,10897,10252,1555
7830,13107,10910,10277,1535
7831,13409,10905,10317,1549
7832,13231,10922,10331,1545
7833,13418,10987,10346,1532
7834,13248,10987,10284,1531
7835,13267,11030,10279,1523
7836,13321,10996,10233,1515
7837,13280,10955,10268,1517
7838,13195,10913,10328,1512
7839,13386,10976,10394,1513
7840,13356,10887,10272,1529
7841,13203,10872,10295,1535
7842,13124,10850,10273,1523
7843,13250,10895,10296,1520
7844,13263,10838,10313,1509
7845,13194,10807,10290,1514
7846,13358,10882,10298,1505
7847,13285,10862,10354,1508
7848,13220,10908,10352,1513
7849,13239,10947,10320,1519
7850,13277,10964,10366,1535
7851,13222,10930,10354,1531
7852,13403,10954,10365,1537
7853,13426,10985,10334,1553
7854,13320,10968,10328,1557
7855,13269,10971,10345,1549
7856,13420,10991,10368,1548
7857,13208,10994,10356,1550
7858,13333,11030,10348,1531
7859,13361,10981,10313,1529
7860,13325,11019,10261,1538
7861,13215,11006,10249,1528
7862,13194,10946,10260,1532
7863,13298,10982,10311,1532
7864,13248,10955,10255,1544
7865,13295,10951,10264,1563
7866,13300,10915,10267,1540
7867,13134,10880,10196,1531
7868,13224,10948,10291,1537
7869,13268,11009,10320,1572
7870,13431,11014,10332,1565
7871,13126,10955,10269,1575
7872,13181,10960,10306,1548
7873,13152,10962,10291,1557
7874,13301,11017,10335,1554
7875,13347,11023,10375,1566
7876,13221,11013,10327,1558
7877,13131,11029,10355,1552
7878,13310,11046,10397,1556
7879,13234,10998,10428,1551
7880,13345,11038,10474,1555
7881,13338,11027,10412,1563
7882,13261,10954,10391,1567
7883,13318,10956,10382,1566
7884,13299,10948,10342,1568
7885,13316,10967,10298,1580
7886,13187,10919,10266,1583
7887,13267,10959,10338,1580
7888,13331,10952,10351,1592
7889,13187,10962,10374,1597
7890,13245,10948,10420,1602
7891,13313,10922,10420,1579
7892,13431,10964,10463,1586
7893,13412,10935,10441,1592
7894,13266,10924,10395,1582
7895,13281,10900,10402,1566
7896,13372,10924,10444,1582
7897,13248,10917,10420,1582
7898,13188,10907,10341,1585
7899,13355,10911,10392,1564
7900,13283,10909,10405,1578
7901,13380,10950,10378,1589
7902,13372,10947,10357,1602
7903,13413,10914,10375,1618
7904,13443,10896,10397,1615
7905,13418,10885,10367,1601
7906,13275,10892,10428,1597
7907,13305,10883,10445,1592
7908,13300,10930,10431,1587
7909,13217,10924,10396,1582
7910,13449,10932,10426,1594
7911,13389,10898,10407,1577
7912,13377,10914,10426,1575
7913,13296,10884,10449,1577
7914,13308,10860,10459,1583
7915,13384,10817,10486,1588
7916,13373,10905,10515,1579
7917,13353,10890,10485,1586
7918,13195,10864,10447,1602
7919,13172,10881,10461,1596
7920,13283,10844,10425,1608
7921,13370,10878,10466,1612
7922,13179,10827,10415,1592
7923,13394,10830,10425,1589
7924,13193,10767,10381,1563
7925,13408,10832,10408,1557
7926,13249,10796,10421,1559
7927,13111,10734,10389,1551
7928,13433,10784,10369,1558
7929,13352,10850,10471,1563
7930,13309,10779,10363,1562
7931,13345,10736,10348,1566
7932,13335,10699,10379,1563
7933,13281,10763,10301,1567
7934,13408,10811,10377,1564
7935,13219,10830,10430,1549
7936,13293,10797,10368,1546
7937,13294,10798,10386,1542
7938,13329,10796,10404,1539
7939,13176,10809,10383,1534
7940,13299,10830,10428,1522
7941,13392,10791,10438,1514
7942,13438,10787,10374,1523
7943,13241,10689,10332,1515
7944,13242,10681,10275,1538
7945,13417,10739,10342,1545
7946,13533,10749,10359,1542
7947,13316,10755,10349,1531
7948,13279,10770,10304,1520
7949,13472,10828,10332,1540
7950,13373,10877,10329,1538
7951,13286,10874,10304,1547
7952,13246,10817,10305,1555
7953,13242,10746,10381,1541
7954,13321,10769,10345,1558
7955,13372,10767,10344,1549
7956,13336,10723,10347,1567
7957,13305,10775,10427,1577
7958,13349,10871,10466,1575
7959,13387,10898,10456,1577
7960,13216,10957,10433,1572
7961,13341,10941,10500,1565
7962,13333,10857,10448,1585
7963,13374,10885,10400,1590
7964,13228,10986,10353,1576
7965,13337,10999,10347,1572
7966,13471,11053,10355,1591
7967,13368,11024,10342,1581
7968,13420,11098,10429,1591
7969,13411,11063,10425,1599
7970,13333,11025,10420,1612
7971,13303,11065,10395,1606
7972,13381,11022,10372,1602
7973,13271,10999,10378,1601
7974,13435,11036,10439,1596
7975,13272,10963,10430,1590
7976,13550,10962,10469,1595
7977,13283,10923,10467,1577
7978,13271,10881,10421,1583
7979,13329,10893,10389,1584
7980,13469,10946,10414,1569
7981,13312,10971,10379,1594
7982,13325,10949,10393,1568
7983,13307,10962,10371,1571
7984,13484,10969,10384,1559
7985,13256,10934,10362,1557
7986,13513,10981,10441,1574
7987,13381,11001,10433,1568
7988,13364,10961,10350,1564
7989,13352,10960,10386,1552
7990,13439,10903,10396,1559
7991,13533,10940,10453,1557
7992,13368,10910,10451,1573
7993,13416,10920,10465,1572
7994,13225,10861,10432,1566
7995,13285,10854,10416,1579
7996,13353,10885,10475,1566
7997,13387,10925,10443,1581
7998,13240,10971,10511,1563
7999,13534,10977,10489,1575
8000,13401,11033,10440,1561
8001,13517,11013,10443,1583
8002,13563,11058,10425,1579
8003,13471,11048,10430,1573
8004,13238,11045,10455,1568
8005,13403,11032,10494,1584
8006,13447,11014,10492,1586
8007,13480,10973,10492,1583
8008,13263,10971,10515,1579
8009,13335,10922,10455,1572
8010,13343,10949,10494,1571
8011,13479,10980,10477,1576
8012,13348,10960,10395,1570
8013,13479,10933,10434,1577
8014,13380,10966,10471,1567
8015,13361,10953,10496,1585
8016,13338,10916,10444,1584
8017,13455,10928,10516,1588
8018,13347,10907,10463,1584
8019,13523,10905,10449,1575
8020,13426,10856,10429,1587
8021,13350,10831,10375,1588
8022,13308,10906,10450,1590
8023,13371,10904,10454,1570
8024,13285,10907,10388,1580
8025,13301,10914,10413,1581
8026,13336,10892,10433,1605
8027,13325,10961,10442,1601
8028,13318,10984,10490,1602
8029,13287,10901,10399,1597
8030,13435,10934,10397,1614
8031,13282,10888,10383,1633
8032,13387,10897,10401,1617
8033,13476,10939,10494,1632
8034,13417,10983,10473,1630
8035,13427,10990,10511,1620
8036,13466,10997,10493,1610
8037,13470,10997,10485,1604
8038,13218,10978,10500,1593
8039,13511,11045,10557,1602
8040,13468,11054,10524,1604
8041,13329,10981,10507,1607
8042,13383,11004,10458,1592
8043,13397,11065,10419,1593
8044,13451,11105,10368,1584
8045,13495,11159,10434,1585
8046,13549,11213,10486,1589
8047,13492,11194,10490,1609
8048,13450,11165,10514,1600
8049,13364,11065,10433,1588
8050,13540,11077,10433,1610
8051,13283,10994,10313,1602
8052,13410,11042,10347,1603
8053,13494,11042,10341,1591
8054,13401,11015,10319,1585
8055,13539,11048,10379,1589
8056,13400,11067,10334,1565
8057,13468,11140,10295,1554
8058,13449,11056,10328,1560
8059,13467,11051,10362,1555
8060,13462,11094,10365,1554
8061,13357,11043,10326,1553
8062,13438,11098,10353,1558
8063,13602,11140,10441,1561
8064,13359,11177,10326,1573
8065,13378,11152,10309,1549
8066,13468,11225,10343,1550
8067,13472,11317,10405,1549
8068,13549,11291,10384,1550
8069,13478,11287,10385,1548
8070,13491,11258,10359,1556
8071,13239,11212,10368,1553
8072,13582,11274,10413,1579
8073,13309,11228,10394,1567
8074,13481,11206,10408,1586
8075,13352,11187,10390,1586
8076,13418,11174,10438,1576
8077,13387,11255,10398,1602
8078,13494,11260,10370,1629
8079,13467,11311,10386,1633
8080,13413,11244,10330,1637
8081,13440,11258,10336,1632
8082,13486,11241,10323,1646
8083,13504,11185,10357,1623
8084,13374,11178,10288,1644
8085,13489,11155,10308,1647
8086,13288,11169,10285,1621
